sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,year_released,years_valid,years_calculated_from,region,data_quality,contributor,date_accessed,description,source_link
Agriculture/Hunting/Forestry/Fishing,Agriculture/Hunting/Forestry/Fishing,agriculture_forestry_support-type_agriculture_forestry_support,Agriculture and forestry support,USD,,0.444,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: agriculture and forestry support. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Agriculture/Hunting/Forestry/Fishing,Agriculture/Hunting/Forestry/Fishing,agriculture_fishing_forestry-type_agriculture_hunting_forestry_fishing,Agriculture hunting forestry and fishing,USD,not-supplied,2.09,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,GHG Protocol,2017,2016-2022,2016,GLOBAL,,Climatiq,2021/10/12,Emission intensity of supply chain (purchase of service/standard good/capital good) in US dollars spend on: agriculture/hunting/forestry and fishing. Factors retrieved from the Quantis+GHG Protocol Scope 3 Calculator for the year 2016 and apply for years beyond 2016. The same emission factor applies to different types of investments in joint ventures/subsidiaries/associate companies that were not captured in Scope 1 emissions.,https://quantis-suite.com/Scope-3-Evaluator/
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,1.0626,1.0391,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BG,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.4226,0.4147,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.6493,0.639,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CA,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.6808,0.661,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CH,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,1.1436,1.1373,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CN,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.6289,0.6244,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CY,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.6754,0.6666,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CZ,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.3286,0.3253,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,DE,,Climatiq,2022/03/02,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.2369,0.2343,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,DK,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,1.083,1.0587,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,EE,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.6821,0.6763,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,ES,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.4313,0.4228,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FI,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.1899,0.1869,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.5009,0.4961,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GB,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.6715,0.6579,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.2071,0.204,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,NO,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_products_of_wood_cork_straw_plaiting_materials,Wood and products of wood/cork/straw/plaiting materials,EUR,0.3608,0.359,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,US,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wood and products of wood/cork/straw/plaiting materials. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_commercial_structures_incl_farm_structures,Commercial structures/including farm structures,USD,,0.289,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: commercial structures/including farm structures. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Buildings and Infrastructure,Construction,construction-type_na,Construction,USD,not-supplied,0.6932,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,GHG Protocol,2017,2016-2022,2016,GLOBAL,,Climatiq,2021/10/12,Emission intensity of supply chain (purchase of service/standard good/capital good) in US dollars spend on: construction. Factors retrieved from the Quantis+GHG Protocol Scope 3 Calculator for the year 2016 and apply for years beyond 2016. The same emission factor applies to different types of investments in joint ventures/subsidiaries/associate companies that were not captured in Scope 1 emissions.,https://quantis-suite.com/Scope-3-Evaluator/
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.2678,0.2654,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,AT,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.4949,0.4823,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,AU,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.3221,0.3185,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BE,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,1.021,0.9868,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BG,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.5169,0.5124,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.2881,0.2846,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CA,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.1779,0.1754,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CH,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,1.6356,1.6206,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CN,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.7368,0.7362,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CY,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.397,0.3917,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CZ,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.4011,0.3983,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,DE,,Climatiq,2022/03/02,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.2706,0.2676,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,DK,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.6019,0.5888,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,EE,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.2483,0.2463,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,ES,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.3144,0.3089,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FI,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.2332,0.23,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.1673,0.1652,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GB,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.7683,0.7623,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.1897,0.1871,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,NO,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_construction_work,Construction work,EUR,0.2708,0.2683,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,US,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: construction work. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Buildings and Infrastructure,Construction,construction-type_educational_vocational_structures,Educational and vocational structures,USD,,0.282,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: educational and vocational structures. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Buildings and Infrastructure,Construction,construction-type_health_care_structures,Health care structures,USD,,0.301,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: health care structures. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Buildings and Infrastructure,Construction,construction-type_manufacturing_structures,Manufacturing structures,USD,,0.357,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: manufacturing structures. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Buildings and Infrastructure,Construction,construction-type_multifamily_residential_structures,Multifamily residential structures,USD,,0.113,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: multifamily residential structures. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
