sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,year_released,years_valid,years_calculated_from,region,data_quality,contributor,date_accessed,description,source_link
Agriculture/Hunting/Forestry/Fishing,Agriculture/Hunting/Forestry/Fishing,agriculture_forestry_support-type_agriculture_forestry_support,Agriculture and forestry support,USD,,0.444,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: agriculture and forestry support. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Agriculture/Hunting/Forestry/Fishing,Agriculture/Hunting/Forestry/Fishing,agriculture_fishing_forestry-type_agriculture_hunting_forestry_fishing,Agriculture hunting forestry and fishing,USD,not-supplied,2.09,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,GHG Protocol,2017,2016-2022,2016,GLOBAL,,Climatiq,2021/10/12,Emission intensity of supply chain (purchase of service/standard good/capital good) in US dollars spend on: agriculture/hunting/forestry and fishing. Factors retrieved from the Quantis+GHG Protocol Scope 3 Calculator for the year 2016 and apply for years beyond 2016. The same emission factor applies to different types of investments in joint ventures/subsidiaries/associate companies that were not captured in Scope 1 emissions.,https://quantis-suite.com/Scope-3-Evaluator/
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,3.4679,3.7973,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,EE,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,1.1305,1.2144,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,ES,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,2.7999,2.9815,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FI,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,1.054,1.1077,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,1.4173,1.5459,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GB,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,1.8812,1.9747,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,0.9555,0.9934,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,NO,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Arable Farming,arable_farming-type_wheat,Wheat,EUR,1.5345,1.6396,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,US,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: wheat. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.2637,0.2603,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,AT,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.2321,0.2257,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,AU,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.6117,0.6073,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BE,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.6422,0.629,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BG,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.272,0.2668,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.2806,0.2783,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CA,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.4264,0.4135,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CH,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.0858,0.0843,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CN,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.4779,0.4758,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CY,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,1.0292,0.9853,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CZ,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.4599,0.457,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,DE,,Climatiq,2022/03/02,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.5284,0.5207,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,DK,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,1.1733,1.1631,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,EE,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.8036,0.7982,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,ES,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.133,0.1296,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FI,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.3248,0.3209,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,FR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.4873,0.4821,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GB,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.4393,0.4357,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,GR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.3956,0.391,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,NO,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_fish_other_fishing_products_services_incidental_of_fishing,Fish and other fishing products/services incidental of fishing,EUR,0.1728,0.1717,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,US,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: fish and other fishing products/services incidental of fishing. Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Fishing/Aquaculture/Hunting,fishing_aquaculture-type_wild_caught_fish_game,Wild-caught fish and game,USD,,0.376,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: wild-caught fish and game. This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_farms_aquaculture_ponds_except_cattle_poultry,Animal farms and aquaculture ponds (except cattle and poultry),USD,,1.422,,,,,,,,cradle_to_shelf,EPA,2020,2020,,US,,Climatiq,2021/10/12,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: animal farms and aquaculture ponds (except cattle and poultry). This factor is representative of the described commodity (equivalent to a goods or services category) and was calculated from 2016 data applying IPCC 4th Assessment Report conversion factors.,https://edg.epa.gov/metadata/catalog/search/resource/details.page?uuid=https://doi.org/10.23719/1517796
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,4.1476,3.9212,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,AT,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,1.3817,1.3592,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,AU,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,2.6228,2.5132,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BE,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,1.9532,1.8932,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BG,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,0.7239,0.7068,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,BR,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,2.4948,2.46,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CA,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,0.3897,0.3763,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CH,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,0.8743,0.8533,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CN,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_animal_products_not_elsewhere_specified,Animal products (not elsewhere specified),EUR,1.9433,1.9166,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,,3,unknown,EXIOBASE,2021,2019-2021,2019,CY,,Climatiq,2022/03/17,Emission intensity of supply chain in EUR spend on: animal products (not specified in other EXIOBASE emission factors). Retrieved from the EXIOBASE v3 model outputs for products. These factors were calculated based on 2019 data. CO2 equivalent factors incorporate emissions from land use; constituent gases have not been included as they do not. The LCA boundaries of these factors are not defined by the source. These factors include effects of international trade.,https://zenodo.org/record/5589597#.Yh9_Zi8w1ao
